"ncbi_id","ncbi_gs","ncbi_gs_synonyms","ncbi_name","pathway_kegg","pathway_reactome","pathway_wiki"
"5581","PRKCE","PKCE;nPKC-epsilon;PRKCE","protein kinase C epsilon","hsa04371;hsa04071;hsa04022;hsa04530;hsa04666;hsa04925;hsa04270;hsa04750;hsa05206;hsa05131;hsa04930;hsa04931;hsa04933","R-HSA-114508;R-HSA-418597;R-HSA-1250196;R-HSA-1489509;R-HSA-2029485","WP536;WP5283;WP35;WP4659;WP5426;WP4540;WP4871;WP289;WP4341;WP2374;WP5093;WP5094;WP4787;WP1528;WP3888;WP399"
"6548","SLC9A1","APNH;LIKNS;NHE-1;NHE1;PPP1R143;SLC9A1","solute carrier family 9 member A1","hsa04371;hsa04024;hsa04810;hsa04919;hsa04260;hsa04261;hsa04970;hsa04971;hsa04972;hsa04976;hsa05205","R-HSA-425986;R-HSA-2160916","WP35;WP4659;WP12;WP51"
"6546","SLC8A1","NCX1;SLC8A1","solute carrier family 8 member A1","hsa04371;hsa04020;hsa04022;hsa04260;hsa04261;hsa04974;hsa04978;hsa04961;hsa04740;hsa05410;hsa05412;hsa05414","R-HSA-5578775;R-HSA-425561;R-HSA-418359","WP2118;WP536;WP289;WP3888;WP2877;WP4698"
"6543","SLC8A2","NCX2;SLC8A2","solute carrier family 8 member A2","hsa04371;hsa04020;hsa04022;hsa04260;hsa04261;hsa04974;hsa04978;hsa04961;hsa04740;hsa05410;hsa05412;hsa05414","R-HSA-5578775;R-HSA-425561;R-HSA-418359",""
"6547","SLC8A3","NCX3;SLC8A3","solute carrier family 8 member A3","hsa04371;hsa04020;hsa04022;hsa04260;hsa04261;hsa04974;hsa04978;hsa04961;hsa04740;hsa05410;hsa05412;hsa05414","R-HSA-5578775;R-HSA-8949215;R-HSA-425561;R-HSA-418359","WP536"
"4638","MYLK","AAT7;KRP;MLCK;MLCK1;MLCK108;MLCK210;MMIHS;MMIHS1;MSTP083;MYLK-L;MYLK1;smMLCK;MYLK","myosin light chain kinase","hsa04371;hsa04020;hsa04022;hsa04510;hsa04810;hsa04611;hsa04921;hsa04270;hsa04971","R-HSA-445355;R-HSA-5627123","WP4962;WP2197;WP306;WP4560;WP1544;WP3680;WP51"
"85366","MYLK2","KMLC;MLCK;MLCK2;skMLCK;MYLK2","myosin light chain kinase 2","hsa04371;hsa04020;hsa04022;hsa04510;hsa04810;hsa04611;hsa04921;hsa04270;hsa04971","","WP306;WP185;WP289"
"91807","MYLK3","MLCK;MLCK2;caMLCK;MYLK3","myosin light chain kinase 3","hsa04371;hsa04020;hsa04022;hsa04510;hsa04810;hsa04611;hsa04921;hsa04270;hsa04971","","WP2406;WP306;WP1544"
"340156","MYLK4","SgK085;MYLK4","myosin light chain kinase family member 4","hsa04371;hsa04020;hsa04022;hsa04510;hsa04810;hsa04611;hsa04921;hsa04270;hsa04971","","WP306"
"4633","MYL2","CMH10;MFM12;MLC-2;MLC-2s/v;MLC-2v;MLC2;MYL2","myosin light chain 2","hsa04371;hsa04510;hsa04520;hsa04530;hsa04814;hsa04820;hsa04810;hsa04670;hsa04260;hsa04261;hsa05132;hsa05131;hsa05410;hsa05414","R-HSA-390522","WP2406;WP306;WP4560;WP289;WP5433;WP5199;WP383;WP3888"
"4634","MYL3","CMH8;MLC-lV/sb;MLC1SB;MLC1V;VLC1;VLCl;MYL3","myosin light chain 3","hsa04371;hsa04814;hsa04820;hsa04260;hsa04261;hsa05410;hsa05414","R-HSA-390522","WP51;WP383"
"4635","MYL4","ALC1;AMLC;GT1;PRO1957;MYL4","myosin light chain 4","hsa04371;hsa04814;hsa04820;hsa04260;hsa04261","R-HSA-390522","WP289;WP383"
"23533","PIK3R5","F730038I15Rik;FOAP-2;P101-PI3K;p101;PIK3R5","phosphoinositide-3-kinase regulatory subunit 5","hsa04371;hsa04072;hsa04022;hsa04151;hsa04611;hsa04062;hsa04921;hsa04261;hsa04725;hsa05167;hsa05145","R-HSA-392451;R-HSA-114604;R-HSA-1660499;R-HSA-9027276","WP3929;WP710;WP3932;WP4674;WP4564;WP4565;WP4787;WP4172;WP51;WP75;WP1584"
"146850","PIK3R6","C17orf38;HsT41028;p84 PIKAP;p87(PIKAP);p87PIKAP;PIK3R6","phosphoinositide-3-kinase regulatory subunit 6","hsa04371;hsa04072;hsa04022;hsa04151;hsa04611;hsa04062;hsa04921;hsa04261;hsa04725;hsa05167;hsa05145","R-HSA-392451;R-HSA-114604;R-HSA-1660499","WP3937;WP4564;WP4565;WP4787;WP4172"
"1958","EGR1","AT225;G0S30;KROX-24;NGFI-A;TIS8;ZIF-268;ZNF225;EGR1","early growth response 1","hsa04371;hsa04912;hsa04928;hsa05166;hsa05020;hsa04933","R-HSA-8943724;R-HSA-9031628;R-HSA-909733","WP3594;WP4659;WP481;WP5353;WP2884;WP5115;WP2882;WP2374;WP34;WP3527;WP734;WP2431;WP706;WP3888;WP3299"
"6696","SPP1","BNSP;BSPI;ETA-1;OPN;SPP1","secreted phosphoprotein 1","hsa04371;hsa04151;hsa04512;hsa04510;hsa04620;hsa04929;hsa05165","R-HSA-381426;R-HSA-8957275;R-HSA-1474228;R-HSA-216083;R-HSA-186797;R-HSA-8949275","WP5356;WP2806;WP474;WP4808;WP4300;WP4790;WP306;WP3932;WP4844;WP3624;WP5373;WP12;WP1434;WP4879;WP5095;WP4172;WP560;WP4816;WP3945;WP75;WP2877"
"30849","PIK3R4","VPS15;p150;PIK3R4","phosphoinositide-3-kinase regulatory subunit 4","hsa04371;hsa04140;hsa04136;hsa05131;hsa05010;hsa05014;hsa05016;hsa05017;hsa05022","R-HSA-1632852;R-HSA-9679504;R-HSA-9694676;R-HSA-983170;R-HSA-9705671;R-HSA-5668599;R-HSA-109704;R-HSA-1660514;R-HSA-1660516;R-HSA-1660517;R-HSA-168138","WP5420;WP5124;WP2059;WP3915;WP4923;WP4803;WP710;WP3932;WP4863;WP481;WP4564;WP4565;WP4577;WP4787;WP4971;WP51"
"8678","BECN1","ATG6;VPS30;beclin1;BECN1","beclin 1","hsa04371;hsa04140;hsa04136;hsa04137;hsa04215;hsa05167;hsa05131;hsa05010;hsa05014;hsa05016;hsa05017;hsa05022","R-HSA-9833110;R-HSA-5689880;R-HSA-1632852;R-HSA-9679504;R-HSA-9694676;R-HSA-983170;R-HSA-9705671;R-HSA-1169408","WP4932;WP5420;WP5124;WP2059;WP4923;WP5331;WP5205;WP4863;WP5336;WP2509;WP4577;WP5433;WP5087;WP5156"
"441925","BECN2","BECN1L1;BECN1P1;BECN2","beclin 2","hsa04371;hsa04140;hsa04136;hsa04137;hsa04215;hsa05167;hsa05131;hsa05010;hsa05014;hsa05016;hsa05017;hsa05022","","WP5124;WP2059"
"440738","MAP1LC3C","ATG8J;LC3C;MAP1LC3C","microtubule associated protein 1 light chain 3 gamma","hsa04371;hsa04140;hsa04137;hsa04216;hsa04621;hsa05167;hsa05131;hsa05014;hsa05022","R-HSA-1632852","WP5224;WP4313"
"81631","MAP1LC3B","ATG8F;LC3B;MAP1A/1BLC3;MAP1LC3B-a;MAP1LC3B","microtubule associated protein 1 light chain 3 beta","hsa04371;hsa04140;hsa04137;hsa04216;hsa04621;hsa05167;hsa05131;hsa05014;hsa05022","R-HSA-9755511;R-HSA-5205685;R-HSA-1632852;R-HSA-9679504;R-HSA-9694676;R-HSA-8854214;R-HSA-9754560;R-HSA-8934903;R-HSA-9664873","WP5224;WP4923;WP5331;WP5205;WP4313;WP4549;WP5115;WP5093;WP4936"
"84557","MAP1LC3A","ATG8E;LC3;LC3A;MAP1ALC3;MAP1BLC3;MAP1LC3A","microtubule associated protein 1 light chain 3 alpha","hsa04371;hsa04140;hsa04137;hsa04216;hsa04621;hsa05167;hsa05131;hsa05014;hsa05022","R-HSA-5205685;R-HSA-1632852;R-HSA-8934903","WP5224;WP5420;WP4874;WP5205;WP4861;WP3850;WP4313;WP5426;WP4863;WP5336;WP2509;WP4577"
"643246","MAP1LC3B2","ATG8G;MAP1LC3B2","microtubule associated protein 1 light chain 3 beta 2","hsa04371;hsa04140;hsa04137;hsa04216;hsa04621;hsa05167;hsa05131;hsa05014;hsa05022","",""
"392288","MAP1LC3BP1","MAP1LC3BP1","microtubule associated protein 1 light chain 3 beta pseudogene 1","hsa04371;hsa04140;hsa04137;hsa04216;hsa04621;hsa05167;hsa05131;hsa05014;hsa05022","",""
"5562","PRKAA1","AMPK;AMPK alpha 1;AMPKa1;PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1","hsa04371;hsa04068;hsa04151;hsa04152;hsa04150;hsa04140;hsa04530;hsa04910;hsa04922;hsa04920;hsa04921;hsa04211;hsa04213;hsa04710;hsa04714;hsa05418;hsa05410;hsa04936;hsa04932;hsa04931","R-HSA-5628897;R-HSA-1632852;R-HSA-6804756;R-HSA-380972;R-HSA-9619483","WP4905;WP3879;WP5420;WP1403;WP5356;WP3915;WP4923;WP2380;WP3594;WP1541;WP3932;WP5049;WP4674;WP4206;WP4540;WP4754;WP481;WP3934;WP2034;WP3965;WP5046;WP4577;WP4396;WP5094;WP4172;WP5087;WP2571;WP2011;WP5381;WP1982;WP4539;WP1471;WP4321;WP1981;WP3888;WP3595;WP4963"
"5563","PRKAA2","AMPK;AMPK2;AMPKa2;PRKAA;PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2","hsa04371;hsa04068;hsa04151;hsa04152;hsa04150;hsa04140;hsa04530;hsa04910;hsa04922;hsa04920;hsa04921;hsa04211;hsa04213;hsa04710;hsa04714;hsa05418;hsa05410;hsa04936;hsa04932;hsa04931","R-HSA-5628897;R-HSA-1632852;R-HSA-6804756;R-HSA-9613354;R-HSA-9759194;R-HSA-380972;R-HSA-1445148;R-HSA-9619483;R-HSA-2151209;R-HSA-200425;R-HSA-163680","WP4905;WP5420;WP1403;WP5356;WP3915;WP4923;WP2380;WP3594;WP5205;WP2355;WP1541;WP3932;WP4674;WP4540;WP481;WP2034;WP3965;WP5353;WP4396;WP4172;WP4141;WP4936;WP5087;WP2571;WP1982;WP4539;WP1471;WP4321;WP1981;WP3888;WP4963"
"5564","PRKAB1","AMPK;HAMPKb;PRKAB1","protein kinase AMP-activated non-catalytic subunit beta 1","hsa04371;hsa04068;hsa04152;hsa04530;hsa04910;hsa04922;hsa04920;hsa04921;hsa04211;hsa04213;hsa04710;hsa04714;hsa05410;hsa04936;hsa04932;hsa04931","R-HSA-5628897;R-HSA-1632852;R-HSA-6804756;R-HSA-9613354;R-HSA-380972;R-HSA-1445148;R-HSA-9619483;R-HSA-2151209","WP4905;WP1403;WP3915;WP4923;WP1541;WP3850;WP4206;WP4540;WP3934;WP3965;WP4396;WP5087;WP2571;WP5381;WP1982;WP4539;WP1471;WP4321;WP4963"
"5565","PRKAB2","PRKAB2","protein kinase AMP-activated non-catalytic subunit beta 2","hsa04371;hsa04068;hsa04152;hsa04530;hsa04910;hsa04922;hsa04920;hsa04921;hsa04211;hsa04213;hsa04710;hsa04714;hsa05410;hsa04936;hsa04932;hsa04931","R-HSA-5628897;R-HSA-1632852;R-HSA-6804756;R-HSA-9613354;R-HSA-380972;R-HSA-1445148;R-HSA-9619483;R-HSA-2151209;R-HSA-200425;R-HSA-163680","WP4905;WP1403;WP3915;WP4923;WP4191;WP1541;WP4540;WP3965;WP4396;WP5087;WP2571;WP1982;WP4539;WP1471;WP4321;WP4963"
"5571","PRKAG1","AMPKG;PRKAG1","protein kinase AMP-activated non-catalytic subunit gamma 1","hsa04371;hsa04068;hsa04152;hsa04530;hsa04910;hsa04922;hsa04920;hsa04921;hsa04211;hsa04213;hsa04710;hsa04714;hsa05410;hsa04936;hsa04932;hsa04931","R-HSA-5628897;R-HSA-1632852;R-HSA-6804756;R-HSA-9613354;R-HSA-380972;R-HSA-1445148;R-HSA-9619483;R-HSA-2151209","WP4905;WP1403;WP3915;WP4923;WP1541;WP4206;WP4540;WP3934;WP3965;WP4396;WP5087;WP2571;WP1982;WP4539;WP1471;WP4321;WP4963"
"53632","PRKAG3","AMPKG3;SMGMQTL;PRKAG3","protein kinase AMP-activated non-catalytic subunit gamma 3","hsa04371;hsa04068;hsa04152;hsa04530;hsa04910;hsa04922;hsa04920;hsa04921;hsa04211;hsa04213;hsa04710;hsa04714;hsa05410;hsa04936;hsa04932;hsa04931","R-HSA-5628897;R-HSA-1632852;R-HSA-6804756;R-HSA-9613354;R-HSA-380972;R-HSA-1445148;R-HSA-9619483;R-HSA-2151209","WP4905;WP1403;WP3915;WP4923;WP1541;WP4540;WP3965;WP4396;WP5087;WP2571;WP5181;WP1982;WP4539;WP1471;WP4321;WP4963"
"51422","PRKAG2","AAKG;AAKG2;CMH6;H91620p;WPWS;PRKAG2","protein kinase AMP-activated non-catalytic subunit gamma 2","hsa04371;hsa04068;hsa04152;hsa04530;hsa04910;hsa04922;hsa04920;hsa04921;hsa04211;hsa04213;hsa04710;hsa04714;hsa05410;hsa04936;hsa04932;hsa04931","R-HSA-5628897;R-HSA-1632852;R-HSA-6804756;R-HSA-9613354;R-HSA-380972;R-HSA-1445148;R-HSA-9619483;R-HSA-2151209;R-HSA-200425;R-HSA-163680","WP4905;WP1403;WP3915;WP4923;WP2858;WP1541;WP4540;WP3965;WP4396;WP5087;WP2571;WP5381;WP1982;WP4539;WP1471;WP4321;WP4963"
"5346","PLIN1","FPLD4;PERI;PLIN;PLIN1","perilipin 1","hsa04371;hsa04923;hsa03320;hsa04714","R-HSA-381340;R-HSA-9031528;R-HSA-163560","WP236;WP5102;WP3965;WP3942;WP4321;WP4746"
"10891","PPARGC1A","LEM6;PGC-1(alpha);PGC-1alpha;PGC-1v;PGC1;PGC1A;PPARGC1;PPARGC1A","PPARG coactivator 1 alpha","hsa04371;hsa04152;hsa04910;hsa04922;hsa04920;hsa04211;hsa04714;hsa05016;hsa04936;hsa04931","R-HSA-1989781;R-HSA-381340;R-HSA-3899300;R-HSA-8939902;R-HSA-400253;R-HSA-9707616;R-HSA-2151201;R-HSA-2151209;R-HSA-9615017;R-HSA-9844594;R-HSA-9854907","WP236;WP4191;WP3594;WP2875;WP2895;WP1541;WP3407;WP3850;WP2879;WP3932;WP5231;WP5353;WP391;WP2882;WP5342;WP5087;WP2876;WP98;WP2011;WP5294;WP706;WP4321;WP4746;WP3599"
"7350","UCP1","SLC25A7;UCP;UCP1","uncoupling protein 1","hsa04371;hsa03320;hsa04714;hsa05016","R-HSA-9844594;R-HSA-167826;R-HSA-167827","WP236;WP111;WP3407;WP3942;WP4321;WP4746"
"4899","NRF1","ALPHA-PAL;NRF1","nuclear respiratory factor 1","hsa04371;hsa05016","R-HSA-1989781;R-HSA-2151201","WP1541;WP3670;WP391;WP5294"
"7019","TFAM","MTDPS15;MTTF1;MTTFA;TCF6;TCF6L1;TCF6L2;TCF6L3;TFAM","transcription factor A, mitochondrial","hsa04371;hsa05016","R-HSA-9837999;R-HSA-2151201;R-HSA-163282","WP1541;WP391;WP3630;WP5294;WP3888"
"10365","KLF2","LKLF;KLF2","KLF transcription factor 2","hsa04371;hsa04068;hsa05418","","WP3297;WP5102;WP4211;WP4149"
"10672","GNA13","G13;HG1N;GNA13","G protein subunit alpha 13","hsa04371;hsa04072;hsa04071;hsa04022;hsa04810;hsa04611;hsa04928;hsa04270;hsa04730;hsa05200;hsa05163;hsa05130","R-HSA-9013149;R-HSA-193648;R-HSA-416482;R-HSA-9013148;R-HSA-428930;R-HSA-456926","WP5434;WP35;WP524;WP5072;WP51;WP2032"
"814","CAMK4","CaMK IV;CaMK-GR;CaMKIV;caMK;CAMK4","calcium/calmodulin dependent protein kinase IV","hsa04371;hsa04020;hsa04024;hsa04921;hsa04925;hsa04725;hsa04720;hsa04722;hsa04380;hsa04211;hsa05214;hsa05031;hsa05034","R-HSA-2151201;R-HSA-111932;R-HSA-442729;R-HSA-9022692;R-HSA-9617324;R-HSA-9022535","WP2380;WP4874;WP536;WP2636;WP1541;WP4549;WP5231;WP2038;WP391;WP5115;WP5083;WP4756;WP4539"
"9759","HDAC4","AHO3;BDMR;HA6116;HD4;HDAC-4;HDAC-A;HDACA;NEDCHF;NEDCHID;HDAC4","histone deacetylase 4","hsa04371;hsa04613;hsa05206;hsa05203;hsa05034","R-HSA-2122947;R-HSA-2644606;R-HSA-2894862;R-HSA-350054;R-HSA-4551638;R-HSA-4090294;R-HSA-8951936;R-HSA-8941284","WP5224;WP3878;WP4874;WP2795;WP474;WP4808;WP3996;WP1992;WP3414;WP1544;WP2064;WP3888"
"10014","HDAC5","HD5;NY-CO-9;HDAC5","histone deacetylase 5","hsa04371;hsa04613;hsa05206;hsa05203;hsa05034","R-HSA-2122947;R-HSA-2644606;R-HSA-2894862;R-HSA-350054;R-HSA-8943724","WP2795;WP2023;WP2029;WP3996;WP3414;WP1544;WP2064;WP4312;WP5158;WP3888"
"4205","MEF2A","ADCAD1;RSRFC4;RSRFC9;mef2;MEF2A","myocyte enhancer factor 2A","hsa04371;hsa04022;hsa04928;hsa05418","R-HSA-525793;R-HSA-198753","WP5224;WP236;WP2380;WP2795;WP2023;WP437;WP1541;WP4754;WP1991;WP366"
"4207","BORCS8-MEF2B","LOC729991-MEF2B;MEF2B;MEF2BNB-MEF2B;RSRFR2;BORCS8-MEF2B","BORCS8-MEF2B readthrough","hsa04371;hsa04022","R-HSA-525793","WP236;WP2023;WP1541;WP4659;WP1991"
"100271849","MEF2B","RSRFR2;MEF2B","myocyte enhancer factor 2B","hsa04371;hsa04022","R-HSA-525793","WP236;WP2023;WP1541;WP4659;WP1991"
"4209","MEF2D","MEF2D","myocyte enhancer factor 2D","hsa04371;hsa04022;hsa04928","R-HSA-525793;R-HSA-9031628;R-HSA-400253;R-HSA-9707616;R-HSA-2151201","WP236;WP5142;WP2023;WP437;WP1541;WP4239;WP4659;WP5072;WP5087;WP1991;WP400"
"59","ACTA2","ACTSA;ACTA2","actin alpha 2, smooth muscle","hsa04371;hsa04814;hsa04926;hsa04270","R-HSA-9013695;R-HSA-445355","WP4657;WP5036;WP5422;WP5347;WP5353;WP5236;WP4534;WP289;WP5087;WP4838;WP383;WP5158"
"185","AGTR1","AG2S;AGTR1B;AT1;AT1AR;AT1B;AT1BR;AT1R;AT2R1;ATR1;HAT1R;AGTR1","angiotensin II receptor type 1","hsa04371;hsa04020;hsa04072;hsa04022;hsa04080;hsa04924;hsa04614;hsa04925;hsa04927;hsa04261;hsa04270;hsa05200;hsa05171;hsa05415;hsa04933;hsa04934","R-HSA-8856828;R-HSA-375276;R-HSA-416476;R-HSA-8856825","WP554;WP5420;WP5356;WP2328;WP5036;WP5434;WP4799;WP455;WP3668;WP5360;WP5038;WP5133;WP24;WP4969;WP4538;WP4756;WP4883;WP5076;WP5158"
"5327","PLAT","T-PA;TPA;PLAT","plasminogen activator, tissue type","hsa04371;hsa04610;hsa05202;hsa05215;hsa05418","R-HSA-186797;R-HSA-75205","WP272;WP558;WP3896;WP474;WP4808;WP4136;WP176;WP3413;WP15;WP1533"
"3558","IL2","IL-2;TCGF;lymphokine;IL2","interleukin 2","hsa04630;hsa04151;hsa04060;hsa04061;hsa04625;hsa04660;hsa04658;hsa04659;hsa04672;hsa05200;hsa05166;hsa05171;hsa05162;hsa05135;hsa05142;hsa05320;hsa05321;hsa05330;hsa05332;hsa04940","R-HSA-5673001;R-HSA-8877330;R-HSA-912526;R-HSA-9020558","WP5222;WP4298;WP2328;WP2873;WP4891;WP5434;WP4484;WP2355;WP5473;WP530;WP5218;WP5063;WP3932;WP176;WP4659;WP49;WP127;WP5285;WP5198;WP453;WP4630;WP2882;WP5095;WP4172;WP3611;WP3617;WP5316;WP4494;WP2431;WP2583;WP5098;WP3863;WP5130"
"3565","IL4","BCGF-1;BCGF1;BSF-1;BSF1;IL-4;IL4","interleukin 4","hsa04630;hsa04151;hsa04060;hsa04640;hsa04660;hsa04658;hsa04659;hsa04657;hsa04664;hsa04672;hsa05200;hsa05140;hsa05310;hsa05320;hsa05321;hsa05330","R-HSA-9012546;R-HSA-6785807","WP4950;WP2328;WP5434;WP4484;WP5473;WP530;WP3893;WP4217;WP5218;WP176;WP5422;WP395;WP5285;WP5198;WP453;WP4559;WP3624;WP5115;WP5083;WP5094;WP5095;WP4172;WP4494;WP2431;WP5098;WP3863;WP5130;WP5174"
"3574","IL7","IL-7;IL7","interleukin 7","hsa04630;hsa04151;hsa04060;hsa04640;hsa05200","R-HSA-1266695","WP4891;WP5434;WP5473;WP530;WP3893;WP205;WP5115;WP5095;WP4172"
"3578","IL9","HP40;IL-9;P40;IL9","interleukin 9","hsa04630;hsa04060;hsa05310","R-HSA-8985947","WP5473;WP3893;WP22;WP5115;WP5094;WP5095"
"3600","IL15","IL-15;IL15","interleukin 15","hsa04630;hsa04668;hsa04060;hsa04672;hsa05200;hsa05166;hsa05323","R-HSA-8983432","WP5055;WP5434;WP5473;WP530;WP3893;WP5095"
"59067","IL21","CVID11;IL-21;Za11;IL21","interleukin 21","hsa04630;hsa04060;hsa04659;hsa05321","R-HSA-9020958","WP2328;WP5473;WP5218;WP5198;WP5115;WP5095;WP5316;WP5130"
"85480","TSLP","TSLP","thymic stromal lymphopoietin","hsa04630;hsa04060","R-HSA-1266695","WP5473;WP3893;WP5095;WP2203"
"3559","IL2RA","CD25;IDDM10;IL2R;IMD41;TCGFR;p55;IL2RA","interleukin 2 receptor subunit alpha","hsa04630;hsa04151;hsa04060;hsa04061;hsa04144;hsa04640;hsa04658;hsa04659;hsa05200;hsa05166;hsa05162","R-HSA-5673001;R-HSA-8877330;R-HSA-912526;R-HSA-9020558","WP2328;WP4891;WP5434;WP5473;WP5063;WP3932;WP5033;WP49;WP453;WP4559;WP4630;WP4172;WP4538;WP5130"
"3560","IL2RB","CD122;IL15RB;IMD63;P70-75;IL2RB","interleukin 2 receptor subunit beta","hsa04630;hsa04151;hsa04060;hsa04061;hsa04144;hsa04658;hsa04659;hsa05200;hsa05202;hsa05166;hsa05162","R-HSA-5673001;R-HSA-912526;R-HSA-9020558;R-HSA-8983432","WP5434;WP5473;WP5063;WP3932;WP49;WP453;WP4559;WP4630;WP4172;WP4538"
"3561","IL2RG","CD132;CIDX;IL-2RG;IMD4;P64;SCIDX;SCIDX1;IL2RG","interleukin 2 receptor subunit gamma","hsa04630;hsa04151;hsa04060;hsa04061;hsa04144;hsa04658;hsa04659;hsa05200;hsa05166;hsa05162;hsa05321;hsa05340","R-HSA-5673001;R-HSA-6785807;R-HSA-1266695;R-HSA-912526;R-HSA-9701898;R-HSA-9020558;R-HSA-8983432;R-HSA-8985947;R-HSA-9020958","WP5434;WP5473;WP5063;WP3932;WP49;WP395;WP205;WP22;WP5198;WP453;WP4559;WP4630;WP4172;WP4538;WP5174"
"3566","IL4R","CD124;IL-4RA;IL4RA;IL4R","interleukin 4 receptor","hsa04630;hsa04151;hsa04060;hsa04640;hsa04658;hsa04659;hsa05200;hsa05321","R-HSA-6785807","WP5434;WP5473;WP3932;WP5422;WP395;WP5198;WP453;WP4559;WP5083;WP4172;WP4494;WP5130;WP5174"
"3575","IL7R","CD127;CDW127;IL-7R-alpha;IL-7Ralpha;IL7RA;IL7Ralpha;ILRA;IMD104;lnc-IL7R;sIL-7R;IL7R","interleukin 7 receptor","hsa04630;hsa04068;hsa04151;hsa04060;hsa04640;hsa05200;hsa05340","R-HSA-8856828;R-HSA-8856825;R-HSA-1266695","WP2864;WP5434;WP5473;WP5063;WP3932;WP205;WP4172;WP4538;WP2203"
"3581","IL9R","CD129;IL-9R;IL9R","interleukin 9 receptor","hsa04630;hsa04060;hsa04640","R-HSA-8985947","WP22;WP4538"
"3601","IL15RA","CD215;IL15RA","interleukin 15 receptor subunit alpha","hsa04630;hsa04060;hsa04672;hsa05200;hsa05166","R-HSA-8983432","WP5434;WP5473;WP4538"
"50615","IL21R","CD360;IMD56;NILR;IL21R","interleukin 21 receptor","hsa04630;hsa04060;hsa04659;hsa05321","R-HSA-9020958","WP5473;WP5198;WP4538;WP5130"
"64109","CRLF2","CRL2;CRLF2Y;TSLPR;CRLF2","cytokine receptor like factor 2","hsa04630;hsa04060","R-HSA-1266695","WP2203"
"3562","IL3","IL-3;MCGF;MULTI-CSF;IL3","interleukin 3","hsa04630;hsa04151;hsa04060;hsa04210;hsa04640;hsa04664;hsa05200;hsa05202;hsa05221;hsa05310","R-HSA-5673001;R-HSA-512988;R-HSA-912526;R-HSA-8939247","WP5293;WP5434;WP5205;WP5473;WP530;WP2849;WP286;WP5095;WP4172;WP2848"
"3567","IL5","EDF;IL-5;TRF;IL5","interleukin 5","hsa04630;hsa04060;hsa04640;hsa04660;hsa04658;hsa04657;hsa04664;hsa04672;hsa05200;hsa05310;hsa05320;hsa05321;hsa05330","R-HSA-5673001;R-HSA-512988;R-HSA-912526","WP2328;WP5434;WP4484;WP5473;WP530;WP3893;WP2849;WP5285;WP5198;WP453;WP3624;WP5115;WP5095;WP4494;WP3863;WP5174"
"1437","CSF2","CSF;GMCSF;CSF2","colony stimulating factor 2","hsa04630;hsa04668;hsa04060;hsa04640;hsa04650;hsa04660;hsa04657;hsa04664;hsa05202;hsa05221;hsa05166;hsa05171;hsa05167;hsa05131;hsa05146;hsa05323","R-HSA-5673001;R-HSA-6783783;R-HSA-8939246;R-HSA-512988;R-HSA-912526","WP5222;WP5293;WP5284;WP5473;WP530;WP3892;WP2849;WP5347;WP5285;WP5092;WP3624;WP5146;WP5353;WP5095;WP3617;WP5087;WP5039;WP4494;WP3863"
"3563","IL3RA","CD123;IL-3R-alpha;IL3R;IL3RAY;IL3RX;IL3RY;hIL-3Ra;IL3RA","interleukin 3 receptor subunit alpha","hsa04630;hsa04151;hsa04060;hsa04210;hsa04640;hsa05200","R-HSA-5673001;R-HSA-512988;R-HSA-912526","WP5434;WP3932;WP286;WP4172;WP4538"
"3568","IL5RA","CD125;CDw125;HSIL5R3;IL5R;IL5RA","interleukin 5 receptor subunit alpha","hsa04630;hsa04060;hsa04640;hsa05200","R-HSA-5673001;R-HSA-512988;R-HSA-912526","WP5434;WP5473;WP286;WP127;WP453;WP4538"
"1438","CSF2RA","CD116;CDw116;CSF2R;CSF2RAX;CSF2RAY;CSF2RX;CSF2RY;GM-CSF-R-alpha;GMCSFR;GMCSFR-alpha;GMR;GMR-alpha;SMDP4;alphaGMR;CSF2RA","colony stimulating factor 2 receptor subunit alpha","hsa04630;hsa04060;hsa04640;hsa05200","R-HSA-5673001;R-HSA-5683826;R-HSA-512988;R-HSA-912526;R-HSA-5688849;R-HSA-5688890","WP5434;WP5284;WP4538"
"1439","CSF2RB","CD131;CDw131;IL3RB;IL5RB;SMDP5;betaGMR;CSF2RB","colony stimulating factor 2 receptor subunit beta","hsa04630;hsa04060;hsa04210;hsa05200","R-HSA-5673001;R-HSA-5683826;R-HSA-512988;R-HSA-912526;R-HSA-5688849;R-HSA-5688890","WP5434;WP5473;WP286;WP127;WP4538"
